NIC,gender,age,hypertension,heart_disease,bmi,HbA1c_level,blood_glucose_level,diabetes
198518416806,1,70.0,0,0,22.32,6.1,160,0
198393708786,1,40.0,0,0,25.85,6.0,140,0
200026982496,0,67.0,0,0,32.42,4.0,130,0
758008170V,0,32.0,0,0,39.58,6.1,85,0
200004900716,0,78.0,0,0,27.32,4.0,80,0
790880945V,1,1.24,0,0,18.5,3.5,100,0
918249564V,1,71.0,0,0,27.32,6.5,90,0
761833204V,0,80.0,0,0,25.15,6.5,155,0
199677730704,1,18.0,0,0,21.8,6.1,80,0
199610118913,0,65.0,1,0,29.47,6.5,140,0
785272669V,0,60.0,0,0,32.5,5.7,140,0
970088646V,1,42.0,0,0,24.73,6.1,200,0
200306827652,1,43.0,0,0,29.7,6.6,100,0
960945977V,0,39.0,0,0,27.32,5.8,200,0
765794999V,0,51.0,0,0,27.32,5.8,160,0
747473988V,0,23.0,0,0,47.23,5.7,80,0
200138213142,1,37.0,0,0,29.64,6.2,126,0
198397351101,1,17.0,0,0,21.85,4.0,140,0
200481264115,1,50.0,0,0,26.54,4.8,90,0
738034225V,0,44.0,1,0,30.54,5.7,85,0
198519382574,0,80.0,0,0,27.32,4.8,159,0
820903632V,1,53.0,0,0,23.41,6.0,100,0
887549999V,0,45.0,0,0,31.64,6.1,158,0
199413735992,1,2.0,0,0,15.55,6.6,100,0
199945868120,1,5.0,0,0,21.42,6.6,90,0
198533350527,1,7.0,0,0,16.94,6.5,130,0
750541419V,0,43.0,0,0,27.32,4.5,90,0
198955552349,1,39.0,0,0,27.32,6.2,280,1
199067469273,0,14.0,0,0,23.42,4.0,90,0
200553228748,0,72.0,0,0,27.32,3.5,130,0
758024502V,0,5.0,0,0,16.39,6.0,85,0
822862224V,0,5.0,0,0,15.22,4.8,155,0
198833061279,0,27.0,0,0,22.85,6.0,100,0
977280754V,1,47.0,0,0,22.6,6.2,90,0
799961363V,0,62.0,0,0,27.32,4.5,130,0
199836664879,1,1.88,0,0,19.49,3.5,159,0
793966044V,1,4.0,0,0,27.32,3.5,200,0
199810248172,1,65.0,0,0,54.98,6.2,260,1
198147991819,0,4.0,0,0,15.99,6.2,80,0
941115955V,1,31.0,0,0,27.32,6.6,145,0
198560514382,1,20.0,0,0,21.29,6.5,85,0
198754412878,0,27.0,0,0,21.75,5.7,90,0
199055626380,1,50.0,0,0,30.59,8.8,145,1
750135771V,1,47.0,0,0,31.6,6.1,200,0
200348802220,0,41.0,0,0,24.89,6.8,159,1
870067202V,0,36.0,0,0,25.53,5.7,80,0
198170617849,1,38.0,0,0,33.58,5.8,260,1
200365151045,1,2.0,0,0,19.2,6.2,159,0
199944937357,1,38.0,0,0,27.5,6.2,145,0
871269871V,0,20.0,0,0,22.0,4.0,80,0
960737061V,1,71.0,0,0,27.32,6.0,158,0
199555368572,0,54.0,0,0,36.74,6.0,100,0
199439167942,1,80.0,0,0,27.32,6.1,80,0
199869241023,1,18.0,0,0,22.46,6.2,160,0
198138793579,0,9.0,0,0,16.77,6.0,100,0
741887560V,1,23.0,0,0,27.32,5.0,160,0
904315920V,1,33.0,0,0,20.94,5.7,130,0
199160963044,1,12.0,0,0,19.1,5.7,80,0
796120532V,1,50.0,0,0,26.22,5.8,85,0
871030121V,1,8.0,0,0,15.81,5.0,130,0
925754494V,0,46.0,0,0,27.9,6.0,145,0
198080946211,1,18.0,0,0,22.67,4.5,126,0
801444788V,0,27.0,0,0,27.32,3.5,126,0
789249840V,1,31.0,0,0,25.82,6.5,126,0
779251072V,0,52.0,1,0,27.32,4.5,158,0
199207419725,0,12.0,0,0,27.68,4.5,85,0
199732379210,0,10.0,0,0,23.05,4.8,160,0
824267730V,1,72.0,1,0,30.02,4.5,155,0
819610758V,0,60.0,0,0,27.32,3.5,126,0
796998748V,0,7.0,0,0,27.32,6.6,158,0
200193871005,1,56.0,0,0,34.2,6.1,85,0
901943616V,0,73.0,0,0,24.41,6.1,159,0
198547599343,1,61.0,1,0,35.24,4.8,80,0
847631109V,0,32.0,0,0,22.74,4.8,90,0
895847309V,1,46.0,0,0,27.32,9.0,220,1
870803084V,1,61.0,0,0,27.32,6.0,155,0
200033790796,0,64.0,0,0,25.37,6.5,158,0
198398631677,1,71.0,0,0,34.8,5.7,159,0
864978474V,1,57.0,0,0,23.51,4.0,155,0
199924575648,0,50.0,0,0,25.4,5.8,200,0
784191072V,0,23.0,0,0,27.32,4.0,200,0
199471015245,0,29.0,0,0,20.89,5.8,85,0
198671308768,0,56.0,0,0,33.83,6.5,90,0
767636266V,0,0.32,0,0,12.74,5.0,90,0
983788998V,1,61.0,0,0,27.32,6.5,159,0
199204868705,0,15.0,0,0,20.17,6.6,155,0
858868366V,0,43.0,0,0,53.4,7.5,140,1
782127617V,0,29.0,0,0,25.64,5.0,155,0
813103752V,0,42.0,0,0,22.0,4.0,145,0
198060559506,0,41.0,1,0,36.18,6.2,155,0
198712764124,1,60.0,0,0,27.32,5.7,80,0
199862817749,0,43.0,0,0,23.96,4.0,85,0
809495071V,0,75.0,1,0,28.66,4.8,85,0
200538015990,0,3.0,0,0,14.05,6.2,140,0
921716138V,1,43.0,0,0,30.21,4.0,80,0
741860268V,1,47.0,0,0,27.32,6.2,130,0
199943853428,1,75.0,0,0,20.92,6.5,155,0
711069969V,0,1.08,0,0,17.4,3.5,140,0
763832557V,0,27.0,0,0,21.36,3.5,155,0
198981699301,0,66.0,0,0,31.87,6.5,85,0
198569602889,1,80.0,0,1,26.0,6.2,240,1
930642271V,1,65.0,0,1,36.8,5.0,130,0
882799462V,0,37.0,0,0,30.69,8.2,140,1
746799300V,1,64.0,0,1,24.54,5.7,160,1
200454440254,1,6.0,0,0,27.32,4.0,158,0
712725302V,0,31.0,0,0,22.05,5.8,100,0
198486503103,0,18.0,0,0,27.32,4.0,140,0
198540241313,1,41.0,0,0,23.56,5.8,158,0
887114129V,1,58.0,0,0,27.32,5.0,200,0
925706849V,0,49.0,1,0,27.32,6.2,100,0
198527912466,0,53.0,0,0,27.32,6.6,155,0
988536067V,1,61.0,0,0,24.93,6.1,155,0
779112757V,1,3.0,0,0,26.75,5.0,160,0
198420918961,0,58.0,0,0,29.01,6.6,90,0
759079510V,1,30.0,0,0,28.23,4.8,90,0
856650241V,0,36.0,0,0,26.53,4.0,100,0
198234352092,0,80.0,0,0,27.32,6.5,126,0
198233552657,1,56.0,1,0,23.48,6.5,130,0
198750181365,1,53.0,0,0,37.14,6.6,80,0
198339959023,1,48.0,0,0,24.36,6.2,155,0
199760142349,0,20.0,0,0,21.63,5.8,85,0
843419865V,0,50.0,0,0,27.32,4.5,126,0
841678203V,0,67.0,0,0,20.55,4.5,80,0
199786246473,0,43.0,0,0,27.32,4.0,160,0
199526124945,1,27.0,0,0,20.0,6.0,280,1
853456094V,0,40.0,0,0,31.31,5.0,130,0
199467680865,0,64.0,0,0,25.6,6.1,130,0
199548197146,0,50.0,0,0,32.61,5.8,260,1
200383746714,1,1.88,0,0,19.29,6.2,145,0
714037237V,0,25.0,1,0,34.4,6.1,90,0
967031435V,0,77.0,0,0,32.28,5.0,85,0
911870015V,0,29.0,0,0,27.32,5.7,200,0
893017014V,1,63.0,0,1,25.51,4.5,130,0
198673854811,1,66.0,0,0,27.32,4.0,200,0
198123864292,1,51.0,0,0,30.4,5.7,145,0
855090982V,0,71.0,0,0,27.0,6.5,130,0
198804795182,0,30.0,0,0,22.95,6.0,126,0
768006697V,0,62.0,0,0,26.05,8.2,260,1
915943485V,0,61.0,0,0,27.32,6.2,85,0
781640746V,0,19.0,0,0,33.59,6.0,85,0
758469650V,0,1.72,0,0,27.32,4.8,126,0
777137344V,0,27.0,0,0,29.95,5.0,126,0
198257290563,0,30.0,0,0,20.97,6.6,160,0
198507033665,1,67.0,0,1,35.96,4.5,155,0
200316482245,0,60.0,0,0,34.0,3.5,158,0
836469299V,1,57.0,0,0,27.32,5.0,90,0
200195965460,0,16.0,0,0,27.32,4.0,80,0
771106304V,0,33.0,0,0,23.96,3.5,145,0
199031842870,0,38.0,0,0,24.5,5.8,80,0
983969986V,0,45.0,0,0,11.65,6.0,159,0
965604085V,0,34.0,0,0,22.32,6.0,159,0
722719527V,0,30.0,0,0,21.4,5.8,160,0
198913492844,0,50.0,0,0,35.98,4.0,85,0
936329014V,1,30.0,0,0,27.32,7.0,220,1
198604626293,1,80.0,0,0,27.32,6.6,140,0
198756147940,0,34.0,0,0,53.3,4.0,155,0
199472534767,1,47.0,0,0,27.32,5.7,100,0
198652466707,0,52.0,0,1,20.77,8.8,126,1
198223285260,1,66.0,0,0,27.32,5.7,155,1
200102512594,0,80.0,0,0,27.32,3.5,159,0
876760519V,0,45.0,0,0,27.32,5.8,159,0
851324549V,0,55.0,0,0,27.32,5.0,126,0
200251583735,1,52.0,0,0,27.39,5.7,155,0
975623008V,1,77.0,0,0,29.19,4.0,126,0
774955134V,0,40.0,0,0,19.47,5.8,90,0
779152800V,0,24.0,0,0,21.84,4.0,159,0
198049083646,1,55.0,1,0,28.73,6.1,155,0
977933472V,0,24.0,0,0,28.24,6.6,145,0
762907653V,0,26.0,0,0,22.03,6.1,90,0
761677331V,1,80.0,0,0,23.77,4.0,145,0
198053403352,1,14.0,0,0,25.53,5.8,130,0
199945234527,0,28.0,0,0,27.32,6.5,155,0
793783843V,0,20.0,0,0,21.06,4.8,160,0
716489297V,0,56.0,0,0,21.27,6.2,140,0
970016309V,1,35.0,0,0,25.8,4.5,85,0
198523706459,0,13.0,0,0,19.87,5.0,145,0
804673359V,0,56.0,0,0,27.32,6.1,145,0
199678820242,1,80.0,0,0,27.32,6.1,85,0
200028931716,0,41.0,0,0,31.48,5.7,159,0
198098469017,0,18.0,0,0,24.36,6.5,126,0
199048744120,0,25.0,0,0,37.6,5.8,200,0
876802575V,0,18.0,0,0,24.24,6.0,155,0
198869248420,1,9.0,0,0,27.32,4.5,80,0
198359707715,1,61.0,1,0,36.9,8.8,160,1
880435569V,0,15.0,0,0,16.99,6.5,85,0
750402358V,0,40.0,0,0,28.45,6.6,160,0
859535190V,0,48.0,0,0,43.12,6.6,260,1
200284301211,1,52.0,0,0,26.52,6.0,158,0
199801119770,0,63.0,0,0,36.0,5.0,130,0
199226659678,1,34.0,0,0,35.34,6.1,80,0
198917788648,1,11.0,0,0,11.93,4.0,145,0
198352827553,0,51.0,0,0,53.22,6.2,280,1
198213718664,0,76.0,0,0,28.75,6.0,200,0
200208750607,0,38.0,0,0,26.29,3.5,85,0
199998278176,0,68.0,0,0,29.49,5.8,159,0
198190954860,0,21.0,0,0,29.11,4.5,159,0
959455648V,1,80.0,0,0,29.63,6.0,158,0
198960189622,0,42.0,0,0,26.68,6.0,126,0
199752360981,0,2.0,0,0,18.29,3.5,160,0
199903594961,0,69.0,0,0,26.15,8.2,159,1
200447585279,0,19.0,0,0,27.32,6.2,159,0
708956476V,1,45.0,1,0,29.49,5.8,126,0
198652231446,0,44.0,0,0,25.07,5.0,140,0
199494624453,0,64.0,0,0,27.32,6.5,85,0
199059714448,0,68.0,1,0,24.89,4.8,155,0
993391903V,0,42.0,0,0,31.94,6.5,159,0
198796478084,0,0.24,0,0,15.5,4.5,145,0
200255322897,1,16.0,0,0,27.32,5.7,126,0
199271641222,0,56.0,0,0,31.07,6.2,158,0
754445740V,0,39.0,0,0,21.98,6.6,85,0
200305096824,0,44.0,0,0,31.16,4.5,90,0
801601064V,0,45.0,0,0,26.05,4.5,160,0
198652642416,0,19.0,0,0,25.68,4.5,100,0
740052773V,0,34.0,1,0,25.09,6.5,145,0
198316940190,1,9.0,0,0,17.2,3.5,200,0
199930923883,0,40.0,0,0,27.92,6.5,80,0
851154782V,0,47.0,0,0,27.32,6.6,158,0
920749301V,0,32.0,0,0,27.32,4.5,145,0
781173417V,0,15.0,0,0,24.45,5.7,160,0
914782539V,0,40.0,0,0,30.87,4.8,130,0
796476364V,0,2.0,0,0,17.29,5.8,155,0
199546197774,0,55.0,0,0,35.87,5.7,90,0
774927711V,1,15.0,0,0,32.78,6.5,155,0
199596460439,0,41.0,0,0,27.32,3.5,140,0
796574390V,0,51.0,0,0,27.32,5.7,140,0
200389740150,0,67.0,1,0,37.63,8.2,155,1
756241893V,0,39.0,0,0,27.32,6.6,140,0
199188461715,0,39.0,0,0,37.31,4.5,126,0
976614734V,1,17.0,0,0,27.32,5.8,160,0
932531935V,1,69.0,0,0,31.32,5.0,145,0
988089275V,1,32.0,0,0,33.19,4.0,130,0
797402961V,0,52.0,1,0,36.73,4.8,90,0
198408482963,1,80.0,0,0,33.9,6.0,158,0
975924080V,1,78.0,0,0,27.32,5.8,158,0
790465504V,0,45.0,0,0,27.32,6.5,126,0
200467195795,0,48.0,0,0,25.36,6.2,140,0
896767230V,0,54.0,0,0,28.23,5.7,100,0
775983982V,0,9.0,0,0,15.28,3.5,200,0
807573003V,1,52.0,0,0,22.82,6.1,140,0
768846226V,0,8.0,0,0,27.32,6.1,80,0
713820138V,0,70.0,0,0,32.1,6.1,126,1
856315064V,0,19.0,0,0,19.65,5.8,80,0
871727476V,1,32.0,0,0,27.32,5.0,100,0
198516947337,1,37.0,0,0,36.15,5.0,130,0
727724316V,0,80.0,0,0,18.36,8.8,240,1
989560004V,1,71.0,0,0,26.88,6.2,90,0
990119574V,0,24.0,0,0,24.22,3.5,85,0
198115277593,0,22.0,0,0,27.32,3.5,145,0
198464243307,0,51.0,0,0,23.58,3.5,85,0
200032453703,0,45.0,0,0,20.27,3.5,100,0
200477055172,1,38.0,0,0,30.1,6.2,90,0
835036383V,0,40.0,1,0,56.1,6.5,130,1
857713236V,0,6.0,0,0,27.32,6.1,140,0
857196054V,0,24.0,0,0,21.62,4.5,130,0
200401319002,1,47.0,0,0,24.9,6.6,85,0
773616291V,1,39.0,1,0,31.37,6.0,140,0
199057020009,0,80.0,1,0,23.22,5.7,126,1
198661325591,1,42.0,0,0,29.39,6.0,85,0
917986703V,1,10.0,0,0,16.28,4.8,200,0
723531858V,1,7.0,0,0,27.32,4.5,90,0
932856902V,0,52.0,0,0,23.1,6.8,200,1
198997472128,0,39.0,0,0,27.32,6.0,90,0
790790686V,1,31.0,0,0,27.66,6.0,160,0
816964638V,0,47.0,1,0,58.54,5.7,240,1
784958664V,0,69.0,0,0,26.02,6.2,159,0
797782389V,0,78.0,0,0,27.32,4.0,90,0
198615672272,1,61.0,0,0,27.37,6.6,160,0
835783303V,1,65.0,0,0,27.32,5.7,155,0
719888979V,1,57.0,0,0,27.32,4.8,126,0
897721019V,0,51.0,1,0,32.24,6.1,130,0
753891029V,1,18.0,0,0,32.46,4.8,80,0
199932797554,1,53.0,0,0,28.58,6.0,155,0
198436099281,1,38.0,1,0,46.89,6.2,155,1
792188170V,0,57.0,1,0,31.88,6.2,80,0
876796712V,0,63.0,0,0,27.32,3.5,160,0
199762798348,1,50.0,0,0,31.84,7.5,145,1
898440684V,1,16.0,0,0,18.89,4.0,200,0
198487250923,1,61.0,0,0,26.91,6.1,90,0
771583246V,1,11.0,0,0,27.32,6.5,145,0
778711733V,1,56.0,0,0,31.25,5.8,160,0
963928911V,1,58.0,0,0,29.81,4.0,160,0
711363615V,1,36.0,0,0,27.32,4.0,126,0
198749321634,1,55.0,0,0,35.73,6.2,159,1
795038022V,0,80.0,1,0,27.32,4.0,160,0
200477557278,0,13.0,0,0,15.58,6.5,155,0
198382512479,0,50.0,0,0,27.6,5.8,160,0
840592736V,0,72.0,0,1,22.53,6.6,159,0
198347705340,0,9.0,0,0,16.96,6.5,140,0
884105773V,1,38.0,0,0,39.17,4.5,85,0
199315723825,1,33.0,0,0,24.92,4.8,140,0
198765182154,0,30.0,0,0,20.52,4.8,140,0
895840688V,0,27.0,0,0,22.2,6.2,145,0
198134652387,0,72.0,0,1,28.64,6.6,145,0
199601527520,0,58.0,0,0,26.8,6.0,160,0
199892841851,0,43.0,0,0,27.21,5.0,145,0
199796318250,1,76.0,1,0,28.61,5.7,155,0
200425844209,0,24.0,0,0,22.11,6.6,158,0
198685974287,1,18.0,0,0,19.39,4.5,85,0
198584560033,0,45.0,0,0,19.73,6.6,140,0
748560966V,0,54.0,0,0,26.72,5.8,126,0
968544049V,0,48.0,0,0,22.91,4.5,90,0
889259099V,0,61.0,1,0,33.51,5.0,140,0
200223935531,0,51.0,0,0,26.5,6.0,140,0
200253978178,1,6.0,0,0,18.22,4.5,158,0
985905539V,1,68.0,0,1,31.73,7.0,240,1
727075982V,0,53.0,0,0,28.19,6.6,155,0
982543189V,1,64.0,0,0,32.86,4.0,158,0
199248564010,0,31.0,0,0,46.76,6.1,126,0
198631274663,0,77.0,1,0,26.85,4.5,100,0
872072212V,1,55.0,0,0,27.32,6.6,100,0
199912750521,0,79.0,0,1,30.71,5.7,155,1
198274067641,0,31.0,0,0,33.42,5.7,90,0
200552121752,1,22.0,0,0,25.88,5.7,159,0
753295997V,0,10.0,0,0,27.32,4.8,126,0
952782296V,0,11.0,0,0,27.32,6.5,160,0
200397778413,0,9.0,0,0,15.73,6.5,140,0
930092299V,0,29.0,0,0,21.89,6.5,158,0
199851889553,1,12.0,0,0,19.14,6.1,145,0
199769289110,1,30.0,0,0,20.91,3.5,130,0
200499955106,1,13.0,0,0,21.01,4.8,140,0
933539209V,1,19.0,0,0,26.32,3.5,200,0
850404616V,0,50.0,0,0,27.32,4.5,200,0
920942245V,1,51.0,1,1,49.15,5.8,140,0
199000137797,0,66.0,0,0,27.32,3.5,159,0
941028494V,0,62.0,0,0,25.37,6.5,100,0
824539234V,1,53.0,0,0,27.32,6.2,130,0
199283659517,0,37.0,0,0,27.32,5.0,159,0
786613187V,1,38.0,0,0,27.32,5.7,126,0
199687341734,1,8.0,0,0,16.15,6.1,126,0
199071238947,0,63.0,0,0,27.32,6.2,85,0
711053993V,0,49.0,0,0,19.86,5.8,145,0
921942977V,0,79.0,0,0,26.79,6.5,126,0
198130264165,0,30.0,0,0,27.32,5.8,140,0
199808668706,1,46.0,0,0,33.9,6.0,155,0
833226811V,0,72.0,0,1,31.83,5.7,126,1
815418872V,0,26.0,0,0,27.32,6.6,100,0
770553382V,1,47.0,0,0,27.32,5.7,158,0
763704645V,1,55.0,0,0,27.32,4.8,140,0
198881374659,1,57.0,0,0,23.48,4.5,130,0
199904275257,0,8.0,0,0,15.31,6.5,160,0
868950069V,1,57.0,0,0,29.47,4.0,140,0
974900731V,0,53.0,1,0,27.32,4.0,85,0
198029814958,0,80.0,1,0,27.32,6.2,126,0
811304809V,0,71.0,0,1,25.43,6.0,126,1
802571840V,0,62.0,0,0,27.32,6.1,85,0
200147941144,0,62.0,0,0,28.09,6.5,140,0
198839891470,0,56.0,0,0,34.58,7.5,200,1
962327878V,1,43.0,0,0,36.39,5.0,80,0
832370179V,0,26.0,0,0,24.9,6.1,100,0
989102754V,1,51.0,0,0,27.32,6.5,126,0
965256880V,1,80.0,1,0,28.27,6.5,200,0
715198655V,1,77.0,0,0,27.32,5.7,280,1
198036735803,1,8.0,0,0,24.92,5.7,90,0
200085696338,0,80.0,0,0,22.67,5.8,155,0
956882142V,0,54.0,0,0,37.94,5.8,158,0
198061767217,1,24.0,0,0,28.95,5.7,158,0
199727252530,0,50.0,0,0,23.7,6.5,145,0
199036296001,0,29.0,0,0,27.32,4.5,158,0
199588024762,1,65.0,0,1,27.32,4.5,140,0
199292046384,1,62.0,0,1,32.83,4.0,80,0
804299674V,0,59.0,1,0,27.32,4.5,159,0
199251947380,0,22.0,0,0,43.57,4.8,160,0
198733183632,1,56.0,0,1,27.22,6.5,200,0
882247027V,1,42.0,0,0,27.32,6.6,90,0
913740336V,0,39.0,0,0,26.75,5.0,160,0
781763299V,1,2.0,0,0,27.32,5.8,90,0
889517741V,0,31.0,0,0,45.83,4.8,160,0
199307005112,1,18.0,0,0,22.41,5.7,80,0
199343424359,1,63.0,1,0,40.32,5.8,155,0
728895166V,0,80.0,0,0,27.0,4.0,100,0
700326727V,0,9.0,0,0,18.82,6.5,80,0
908192024V,0,48.0,0,0,25.07,6.2,100,0
198289535487,1,18.0,0,0,36.91,6.0,160,0
841220156V,0,24.0,0,0,27.32,3.5,85,0
200307637904,0,29.0,0,0,20.16,5.8,155,0
200279308810,1,27.0,0,0,25.05,5.0,155,0
913252023V,1,18.0,0,0,27.32,6.6,126,0
911499828V,1,37.0,0,0,24.79,4.8,85,0
751112944V,0,18.0,0,0,23.22,5.7,155,0
200588929395,0,15.0,0,0,39.01,5.0,200,0
946156258V,1,47.0,0,0,27.2,3.5,200,0
198177740517,0,80.0,0,0,20.84,6.0,200,0
817527432V,0,52.0,0,0,30.27,5.8,200,0
199619198579,0,28.0,0,0,27.08,3.5,90,0
855429298V,1,80.0,0,0,32.73,5.0,130,0
798725446V,0,4.0,0,0,27.32,6.6,80,0
200410546287,1,62.0,0,0,29.74,6.1,126,1
936378463V,0,38.0,0,0,37.52,4.5,159,0
967946057V,1,34.0,0,0,28.13,4.0,90,0
952334168V,0,80.0,0,1,29.44,5.7,200,1
914252449V,1,51.0,0,0,27.32,4.0,85,0
984308051V,0,59.0,0,0,26.4,6.5,80,0
885982331V,0,76.0,0,0,23.4,5.7,158,0
886793522V,0,58.0,0,0,27.32,5.0,155,0
721959786V,1,22.0,0,0,20.91,6.5,85,0
721364789V,0,48.0,0,0,27.32,4.0,130,0
198042786259,1,49.0,0,0,27.32,6.5,300,1
730398723V,1,28.0,0,0,30.09,6.0,158,0
199499240293,1,18.0,0,0,39.6,6.1,140,0
199192940426,0,46.0,0,0,27.32,6.0,80,0
199666795829,0,73.0,0,0,25.07,5.8,158,0
856935057V,0,29.0,0,0,27.32,4.5,126,0
909409286V,0,71.0,0,0,32.81,4.0,90,0
199773239138,0,5.0,0,0,27.32,6.0,130,0
198986053577,0,72.0,0,0,37.46,9.0,140,1
199100906842,0,65.0,1,0,28.0,6.2,100,0
199119985903,1,45.0,0,0,27.32,3.5,159,0
200446591192,1,16.0,0,0,24.78,6.0,145,0
199844998339,1,14.0,0,0,26.62,5.7,155,0
805491844V,0,49.0,0,0,43.2,4.0,80,0
926834154V,0,2.0,0,0,15.57,4.8,85,0
813999357V,0,34.0,0,0,20.82,3.5,126,0
749339153V,1,25.0,0,0,27.32,5.8,155,0
200584568481,1,7.0,0,0,17.28,4.8,155,0
198732228805,0,40.0,0,0,45.58,6.2,200,1
822770493V,0,31.0,0,0,27.32,6.2,85,0
802449607V,0,14.0,0,0,27.32,6.2,85,0
808421451V,1,30.0,0,0,29.6,6.5,155,0
199472072213,1,65.0,0,1,29.29,6.2,130,0
198038399942,1,80.0,0,0,27.32,3.5,159,0
200515937465,0,22.0,0,0,27.32,6.5,80,0
199565506173,1,76.0,0,0,39.05,5.8,300,1
936729902V,0,44.0,0,0,25.32,5.0,100,0
774232240V,0,20.0,0,0,42.23,6.0,100,0
199404124478,1,66.0,0,0,22.32,5.7,140,0
873096240V,1,41.0,0,0,27.32,8.2,260,1
982570806V,0,66.0,0,0,27.32,4.0,90,0
839445708V,0,26.0,0,0,48.02,6.1,80,0
897030455V,0,52.0,0,0,35.33,4.0,200,0
199298661678,0,15.0,0,0,24.89,4.8,85,0
948156999V,0,31.0,0,0,27.32,4.8,160,0
199142993031,0,78.0,1,0,27.32,4.5,126,0
859564537V,0,29.0,0,0,27.32,6.0,140,0
200328378648,0,47.0,0,0,28.64,4.8,100,0
200318829363,0,32.0,0,0,27.32,6.2,145,0
198753168263,1,27.0,0,0,26.53,6.2,126,0
747033500V,0,60.0,0,0,27.32,4.0,200,0
199629212095,0,1.64,0,0,21.19,6.6,100,0
198215930858,0,75.0,0,0,27.32,5.8,130,0
961991249V,0,70.0,0,1,65.45,6.5,145,0
199896979460,0,26.0,0,0,24.5,6.1,85,0
199585917759,1,75.0,0,0,27.32,6.1,200,1
200525448136,0,79.0,0,0,25.79,4.0,158,0
858443939V,0,64.0,0,0,29.47,3.5,160,0
841559102V,1,18.0,0,0,33.78,3.5,85,0
200545056621,0,73.0,0,0,33.94,6.5,140,0
198336814092,0,60.0,0,0,29.5,4.5,159,0
801229500V,1,17.0,0,0,27.32,5.7,130,0
198025388440,0,38.0,0,0,24.21,6.0,80,0
995866616V,0,42.0,0,0,33.52,6.6,80,0
199253782330,0,48.0,0,0,24.03,6.6,160,0
869988012V,0,21.0,0,0,17.46,6.5,159,0
854975131V,1,65.0,0,0,25.69,4.5,200,0
980255661V,0,35.0,0,0,23.04,6.2,200,0
199425808866,0,25.0,0,0,22.86,4.5,155,0
886353132V,0,59.0,0,1,31.95,8.8,220,1
938229605V,1,33.0,0,0,29.27,4.5,85,0
198101759906,1,56.0,0,0,23.2,6.6,100,0
709770081V,0,70.0,0,0,27.32,4.8,130,0
766346652V,1,44.0,0,0,27.32,4.5,126,0
199642946438,1,54.0,0,0,28.46,6.1,90,0
200292654399,0,2.0,0,0,17.34,6.1,160,0
198406389543,0,35.0,0,0,26.81,4.0,130,0
198773592893,1,37.0,0,0,19.38,4.8,200,0
759269579V,1,48.0,0,0,30.81,4.0,80,0
198950176534,0,55.0,0,0,20.8,4.8,80,0
770415902V,1,9.0,0,0,27.32,6.1,159,0
198922385416,0,42.0,0,0,21.7,6.1,80,0
199532716776,0,26.0,0,0,26.21,6.1,100,0
199659325176,1,38.0,0,0,27.32,4.0,100,0
956561101V,1,9.0,0,0,28.7,3.5,126,0
199867264999,1,35.0,0,0,15.95,3.5,155,0
870952921V,1,46.0,0,0,21.31,6.2,160,0
199779010606,1,79.0,0,0,26.1,8.2,130,1
198799606508,0,25.0,0,0,36.84,4.0,158,0
200075945192,0,35.0,0,0,27.32,6.6,140,0
784092409V,0,50.0,0,0,32.8,6.2,80,0
759510645V,1,13.0,0,0,16.45,6.2,100,0
963169858V,1,3.0,0,0,27.32,6.2,159,0
199715855237,0,58.0,0,0,26.46,4.0,126,0
199352969640,0,58.0,0,0,27.6,6.0,158,0
936264437V,0,33.0,0,0,27.32,4.8,80,0
733998493V,0,80.0,0,0,27.32,5.7,200,0
199078442384,1,57.0,0,0,29.62,6.5,100,0
198397843800,0,35.0,0,0,27.32,6.5,159,0
790415427V,0,41.0,0,0,26.02,5.8,80,0
198827819499,0,31.0,0,0,20.23,6.0,80,0
714961325V,0,57.0,0,0,37.64,6.6,145,0
200485974871,1,74.0,0,0,23.72,5.0,160,0
998833352V,1,26.0,0,0,27.32,6.6,140,0
948526513V,0,64.0,0,0,29.97,6.0,80,0
715799296V,0,37.0,0,0,27.32,6.0,85,0
200346836664,1,61.0,0,0,33.42,5.8,126,0
199138422189,0,31.0,0,0,27.32,6.2,200,0
199217278011,0,44.0,0,0,20.3,4.0,155,0
199090992414,0,57.0,0,0,27.32,4.8,159,0
198041253762,0,48.0,0,0,21.87,5.0,85,0
200335730583,0,31.0,0,0,30.98,5.7,85,0
803294280V,0,74.0,0,0,20.94,3.5,100,0
199422774667,1,50.0,0,0,27.75,4.8,160,0
198308969387,0,12.0,0,0,27.32,4.0,155,0
987592201V,0,59.0,0,0,27.32,6.0,160,0
200495906748,1,8.0,0,0,14.62,4.5,160,0
874174805V,1,0.8,0,0,16.98,3.5,130,0
199302469234,1,0.16,0,0,13.16,5.0,155,0
198414950255,1,61.0,1,0,27.32,6.2,100,0
711391555V,1,56.0,0,0,30.93,4.8,160,0
849200490V,0,49.0,0,0,34.7,5.0,126,0
199946415263,1,32.0,0,0,32.59,5.0,159,0
200190273068,1,17.0,0,0,19.69,6.5,160,0
199907252060,0,62.0,0,1,27.32,5.7,260,1
198590972159,1,71.0,0,1,33.75,8.8,300,1
700227647V,1,80.0,0,0,29.52,4.8,160,0
777602498V,0,43.0,0,0,19.11,3.5,158,0
200030632465,1,57.0,1,0,21.26,4.5,145,0
927521419V,1,67.0,0,0,40.68,6.1,126,0
